cell_barcode,donor,sample,condition,batch,lane,pathway_score,nc_unit,nc_split
cell_control_814,donor_1,single_control,control,batch_1,lane_2,-0.7593,,
cell_control_815,donor_1,single_control,control,batch_1,lane_3,0.9007,,
cell_control_816,donor_1,single_control,control,batch_1,lane_1,-0.1074,,
cell_control_817,donor_1,single_control,control,batch_1,lane_2,0.3533,,
cell_control_818,donor_1,single_control,control,batch_1,lane_3,-0.2691,,
cell_control_819,donor_1,single_control,control,batch_1,lane_1,0.6641,,
cell_control_820,donor_1,single_control,control,batch_1,lane_2,1.115,,
cell_control_821,donor_1,single_control,control,batch_1,lane_3,1.131,,
cell_control_822,donor_1,single_control,control,batch_1,lane_1,-0.2053,,
cell_control_823,donor_1,single_control,control,batch_1,lane_2,0.9954,,
cell_control_824,donor_1,single_control,control,batch_1,lane_3,1.452,,
cell_control_825,donor_1,single_control,control,batch_1,lane_1,-0.9353,,
cell_control_826,donor_1,single_control,control,batch_1,lane_2,1.4722,,
cell_control_827,donor_1,single_control,control,batch_1,lane_3,-1.3353,,
cell_control_828,donor_1,single_control,control,batch_1,lane_1,0.5427,,
cell_control_829,donor_1,single_control,control,batch_1,lane_2,0.594,,
cell_control_830,donor_1,single_control,control,batch_1,lane_3,1.4828,,
cell_control_831,donor_1,single_control,control,batch_1,lane_1,0.2788,,
cell_control_832,donor_1,single_control,control,batch_1,lane_2,-0.4807,,
cell_control_833,donor_1,single_control,control,batch_1,lane_3,-0.7968,,
cell_control_834,donor_1,single_control,control,batch_1,lane_1,-1.2512,,
cell_control_835,donor_1,single_control,control,batch_1,lane_2,0.766,,
cell_control_836,donor_1,single_control,control,batch_1,lane_3,-0.2369,,
cell_control_837,donor_1,single_control,control,batch_1,lane_1,-0.7177,,
cell_control_838,donor_1,single_control,control,batch_1,lane_2,0.532,,
cell_control_839,donor_1,single_control,control,batch_1,lane_3,-0.7649,,
cell_control_840,donor_1,single_control,control,batch_1,lane_1,-0.4368,,
cell_control_841,donor_1,single_control,control,batch_1,lane_2,-0.4584,,
cell_control_842,donor_1,single_control,control,batch_1,lane_3,1.6543,,
cell_control_843,donor_1,single_control,control,batch_1,lane_1,1.4628,,
cell_control_844,donor_1,single_control,control,batch_1,lane_2,-0.158,,
cell_control_845,donor_1,single_control,control,batch_1,lane_3,-1.5712,,
cell_control_846,donor_1,single_control,control,batch_1,lane_1,0.2765,,
cell_control_847,donor_1,single_control,control,batch_1,lane_2,0.0718,,
cell_control_848,donor_1,single_control,control,batch_1,lane_3,0.3489,,
cell_control_849,donor_1,single_control,control,batch_1,lane_1,0.5655,,
cell_control_850,donor_1,single_control,control,batch_1,lane_2,-0.3205,,
cell_control_851,donor_1,single_control,control,batch_1,lane_3,0.9251,,
cell_control_852,donor_1,single_control,control,batch_1,lane_1,0.8369,,
cell_control_853,donor_1,single_control,control,batch_1,lane_2,0.2106,,
cell_control_854,donor_1,single_control,control,batch_1,lane_3,-0.4063,,
cell_control_855,donor_1,single_control,control,batch_1,lane_1,-0.4807,,
cell_control_856,donor_1,single_control,control,batch_1,lane_2,0.6926,,
cell_control_857,donor_1,single_control,control,batch_1,lane_3,-1.0995,,
cell_control_858,donor_1,single_control,control,batch_1,lane_1,-0.1596,,
cell_control_859,donor_1,single_control,control,batch_1,lane_2,-0.75,,
cell_control_860,donor_1,single_control,control,batch_1,lane_3,-1.3934,,
cell_control_861,donor_1,single_control,control,batch_1,lane_1,0.6037,,
cell_control_862,donor_1,single_control,control,batch_1,lane_2,-0.0257,,
cell_control_863,donor_1,single_control,control,batch_1,lane_3,0.0358,,
cell_control_864,donor_1,single_control,control,batch_1,lane_1,0.8744,,
cell_control_865,donor_1,single_control,control,batch_1,lane_2,-1.494,,
cell_control_866,donor_1,single_control,control,batch_1,lane_3,-0.0671,,
cell_control_867,donor_1,single_control,control,batch_1,lane_1,0.2887,,
cell_control_868,donor_1,single_control,control,batch_1,lane_2,0.8323,,
cell_control_869,donor_1,single_control,control,batch_1,lane_3,-1.085,,
cell_control_870,donor_1,single_control,control,batch_1,lane_1,0.7159,,
cell_control_871,donor_1,single_control,control,batch_1,lane_2,0.2195,,
cell_control_872,donor_1,single_control,control,batch_1,lane_3,1.3558,,
cell_control_873,donor_1,single_control,control,batch_1,lane_1,1.1388,,
cell_control_874,donor_1,single_control,control,batch_1,lane_2,0.5496,,
cell_control_875,donor_1,single_control,control,batch_1,lane_3,2.1485,,
cell_control_876,donor_1,single_control,control,batch_1,lane_1,-0.0013,,
cell_control_877,donor_1,single_control,control,batch_1,lane_2,-0.4244,,
cell_control_878,donor_1,single_control,control,batch_1,lane_3,-0.3407,,
cell_control_879,donor_1,single_control,control,batch_1,lane_1,-0.9404,,
cell_control_880,donor_1,single_control,control,batch_1,lane_2,-0.0288,,
cell_control_881,donor_1,single_control,control,batch_1,lane_3,-1.8784,,
cell_control_882,donor_1,single_control,control,batch_1,lane_1,-0.0845,,
cell_control_883,donor_1,single_control,control,batch_1,lane_2,0.4258,,
cell_control_884,donor_1,single_control,control,batch_1,lane_3,0.9913,,
cell_control_885,donor_1,single_control,control,batch_1,lane_1,-0.3473,,
cell_control_886,donor_1,single_control,control,batch_1,lane_2,1.3888,,
cell_control_887,donor_1,single_control,control,batch_1,lane_3,-0.6513,,
cell_control_888,donor_1,single_control,control,batch_1,lane_1,-0.1346,,
cell_control_889,donor_1,single_control,control,batch_1,lane_2,-1.8777,,
cell_control_890,donor_1,single_control,control,batch_1,lane_3,-0.7612,,
cell_control_891,donor_1,single_control,control,batch_1,lane_1,-0.7915,,
cell_control_892,donor_1,single_control,control,batch_1,lane_2,1.4588,,
cell_control_893,donor_1,single_control,control,batch_1,lane_3,0.518,,
cell_control_894,donor_1,single_control,control,batch_1,lane_1,-1.0783,,
cell_control_895,donor_1,single_control,control,batch_1,lane_2,0.5211,,
cell_control_896,donor_1,single_control,control,batch_1,lane_3,0.4702,,
cell_control_897,donor_1,single_control,control,batch_1,lane_1,-0.2281,,
cell_control_898,donor_1,single_control,control,batch_1,lane_2,0.0224,,
cell_control_899,donor_1,single_control,control,batch_1,lane_3,-0.2981,,
cell_control_900,donor_1,single_control,control,batch_1,lane_1,-0.5297,,
cell_control_901,donor_1,single_control,control,batch_1,lane_2,-1.731,,
cell_control_902,donor_1,single_control,control,batch_1,lane_3,-0.0884,,
cell_control_903,donor_1,single_control,control,batch_1,lane_1,1.2543,,
cell_control_904,donor_1,single_control,control,batch_1,lane_2,1.3984,,
cell_control_905,donor_1,single_control,control,batch_1,lane_3,-0.2721,,
cell_control_906,donor_1,single_control,control,batch_1,lane_1,-0.7293,,
cell_control_907,donor_1,single_control,control,batch_1,lane_2,-0.2066,,
cell_control_908,donor_1,single_control,control,batch_1,lane_3,0.8764,,
cell_control_909,donor_1,single_control,control,batch_1,lane_1,0.3431,,
cell_control_910,donor_1,single_control,control,batch_1,lane_2,-0.5699,,
cell_control_911,donor_1,single_control,control,batch_1,lane_3,0.3535,,
cell_control_912,donor_1,single_control,control,batch_1,lane_1,-0.2012,,
cell_control_913,donor_1,single_control,control,batch_1,lane_2,0.5031,,
cell_control_914,donor_1,single_control,control,batch_1,lane_3,-0.3979,,
cell_control_915,donor_1,single_control,control,batch_1,lane_1,-1.4356,,
cell_control_916,donor_1,single_control,control,batch_1,lane_2,0.0566,,
cell_control_917,donor_1,single_control,control,batch_1,lane_3,0.7417,,
cell_control_918,donor_1,single_control,control,batch_1,lane_1,-1.0801,,
cell_control_919,donor_1,single_control,control,batch_1,lane_2,-0.1047,,
cell_control_920,donor_1,single_control,control,batch_1,lane_3,0.856,,
cell_control_921,donor_1,single_control,control,batch_1,lane_1,-0.3651,,
cell_control_922,donor_1,single_control,control,batch_1,lane_2,-0.6345,,
cell_control_923,donor_1,single_control,control,batch_1,lane_3,1.9793,,
cell_control_924,donor_1,single_control,control,batch_1,lane_1,0.8087,,
cell_control_925,donor_1,single_control,control,batch_1,lane_2,1.0015,,
cell_control_926,donor_1,single_control,control,batch_1,lane_3,-0.9215,,
cell_control_927,donor_1,single_control,control,batch_1,lane_1,1.5906,,
cell_control_928,donor_1,single_control,control,batch_1,lane_2,-1.6136,,
cell_control_929,donor_1,single_control,control,batch_1,lane_3,-0.5049,,
cell_control_930,donor_1,single_control,control,batch_1,lane_1,0.7204,,
cell_control_931,donor_1,single_control,control,batch_1,lane_2,1.2952,,
cell_control_932,donor_1,single_control,control,batch_1,lane_3,-0.9051,,
cell_control_933,donor_1,single_control,control,batch_1,lane_1,-0.6462,,
cell_control_934,donor_1,single_control,control,batch_1,lane_2,0.1912,,
cell_control_935,donor_1,single_control,control,batch_1,lane_3,-1.8765,,
cell_control_936,donor_1,single_control,control,batch_1,lane_1,0.6218,,
cell_control_937,donor_1,single_control,control,batch_1,lane_2,0.5445,,
cell_control_938,donor_1,single_control,control,batch_1,lane_3,-0.435,,
cell_control_939,donor_1,single_control,control,batch_1,lane_1,0.5227,,
cell_control_940,donor_1,single_control,control,batch_1,lane_2,0.7544,,
cell_control_941,donor_1,single_control,control,batch_1,lane_3,0.3005,,
cell_control_942,donor_1,single_control,control,batch_1,lane_1,0.5073,,
cell_control_943,donor_1,single_control,control,batch_1,lane_2,1.4702,,
cell_control_944,donor_1,single_control,control,batch_1,lane_3,-0.4638,,
cell_control_945,donor_1,single_control,control,batch_1,lane_1,0.1571,,
cell_control_946,donor_1,single_control,control,batch_1,lane_2,-0.5072,,
cell_control_947,donor_1,single_control,control,batch_1,lane_3,1.0037,,
cell_control_948,donor_1,single_control,control,batch_1,lane_1,-0.3954,,
cell_control_949,donor_1,single_control,control,batch_1,lane_2,0.4602,,
cell_control_950,donor_1,single_control,control,batch_1,lane_3,0.1327,,
cell_control_951,donor_1,single_control,control,batch_1,lane_1,0.0643,,
cell_control_952,donor_1,single_control,control,batch_1,lane_2,1.6641,,
cell_control_953,donor_1,single_control,control,batch_1,lane_3,-0.0824,,
cell_control_954,donor_1,single_control,control,batch_1,lane_1,1.3731,,
cell_control_955,donor_1,single_control,control,batch_1,lane_2,0.8001,,
cell_control_956,donor_1,single_control,control,batch_1,lane_3,1.2779,,
cell_control_957,donor_1,single_control,control,batch_1,lane_1,-0.1597,,
cell_control_958,donor_1,single_control,control,batch_1,lane_2,0.8982,,
cell_control_959,donor_1,single_control,control,batch_1,lane_3,0.7318,,
cell_control_960,donor_1,single_control,control,batch_1,lane_1,-0.5942,,
cell_control_961,donor_1,single_control,control,batch_1,lane_2,0.2605,,
cell_control_962,donor_1,single_control,control,batch_1,lane_3,-0.1244,,
cell_control_963,donor_1,single_control,control,batch_1,lane_1,-0.0345,,
cell_control_964,donor_1,single_control,control,batch_1,lane_2,1.2584,,
cell_control_965,donor_1,single_control,control,batch_1,lane_3,-0.6964,,
cell_control_966,donor_1,single_control,control,batch_1,lane_1,-1.6257,,
cell_control_967,donor_1,single_control,control,batch_1,lane_2,-1.6827,,
cell_control_968,donor_1,single_control,control,batch_1,lane_3,-0.4372,,
cell_control_969,donor_1,single_control,control,batch_1,lane_1,-0.6229,,
cell_control_970,donor_1,single_control,control,batch_1,lane_2,0.0138,,
cell_control_971,donor_1,single_control,control,batch_1,lane_3,0.5462,,
cell_control_972,donor_1,single_control,control,batch_1,lane_1,1.6998,,
cell_control_973,donor_1,single_control,control,batch_1,lane_2,0.2985,,
cell_control_974,donor_1,single_control,control,batch_1,lane_3,0.4473,,
cell_control_975,donor_1,single_control,control,batch_1,lane_1,-0.709,,
cell_control_976,donor_1,single_control,control,batch_1,lane_2,0.5602,,
cell_control_977,donor_1,single_control,control,batch_1,lane_3,1.3111,,
cell_control_978,donor_1,single_control,control,batch_1,lane_1,1.2936,,
cell_control_979,donor_1,single_control,control,batch_1,lane_2,-1.885,,
cell_control_980,donor_1,single_control,control,batch_1,lane_3,0.859,,
cell_control_981,donor_1,single_control,control,batch_1,lane_1,1.5273,,
cell_control_982,donor_1,single_control,control,batch_1,lane_2,0.7969,,
cell_control_983,donor_1,single_control,control,batch_1,lane_3,-1.4412,,
cell_control_984,donor_1,single_control,control,batch_1,lane_1,-0.296,,
cell_control_985,donor_1,single_control,control,batch_1,lane_2,0.5661,,
cell_control_986,donor_1,single_control,control,batch_1,lane_3,0.4004,,
cell_control_987,donor_1,single_control,control,batch_1,lane_1,-0.7819,,
cell_control_988,donor_1,single_control,control,batch_1,lane_2,-0.8579,,
cell_control_989,donor_1,single_control,control,batch_1,lane_3,0.9307,,
cell_control_990,donor_1,single_control,control,batch_1,lane_1,-1.2854,,
cell_control_991,donor_1,single_control,control,batch_1,lane_2,1.3813,,
cell_control_992,donor_1,single_control,control,batch_1,lane_3,0.0194,,
cell_control_993,donor_1,single_control,control,batch_1,lane_1,0.2896,,
cell_control_994,donor_1,single_control,control,batch_1,lane_2,-1.2844,,
cell_control_995,donor_1,single_control,control,batch_1,lane_3,-0.5738,,
cell_control_996,donor_1,single_control,control,batch_1,lane_1,0.6635,,
cell_control_997,donor_1,single_control,control,batch_1,lane_2,-1.4161,,
cell_control_998,donor_1,single_control,control,batch_1,lane_3,1.9933,,
cell_control_999,donor_1,single_control,control,batch_1,lane_1,-1.351,,
cell_control_1000,donor_1,single_control,control,batch_1,lane_2,-1.1759,,
cell_control_1001,donor_1,single_control,control,batch_1,lane_3,0.0415,,
cell_control_1002,donor_1,single_control,control,batch_1,lane_1,0.4634,,
cell_control_1003,donor_1,single_control,control,batch_1,lane_2,0.7053,,
cell_control_1004,donor_1,single_control,control,batch_1,lane_3,-0.357,,
cell_control_1005,donor_1,single_control,control,batch_1,lane_1,-0.1995,,
cell_control_1006,donor_1,single_control,control,batch_1,lane_2,-0.2271,,
cell_control_1007,donor_1,single_control,control,batch_1,lane_3,-0.553,,
cell_control_1008,donor_1,single_control,control,batch_1,lane_1,-2.4791,,
cell_control_1009,donor_1,single_control,control,batch_1,lane_2,0.9245,,
cell_control_1010,donor_1,single_control,control,batch_1,lane_3,0.2414,,
cell_control_1011,donor_1,single_control,control,batch_1,lane_1,0.1525,,
cell_control_1012,donor_1,single_control,control,batch_1,lane_2,-0.6043,,
cell_control_1013,donor_1,single_control,control,batch_1,lane_3,0.2414,,
cell_control_1014,donor_1,single_control,control,batch_1,lane_1,-0.0127,,
cell_control_1015,donor_1,single_control,control,batch_1,lane_2,-0.0738,,
cell_control_1016,donor_1,single_control,control,batch_1,lane_3,1.0622,,
cell_control_1017,donor_1,single_control,control,batch_1,lane_1,-1.6548,,
cell_control_1018,donor_1,single_control,control,batch_1,lane_2,0.242,,
cell_control_1019,donor_1,single_control,control,batch_1,lane_3,-1.0246,,
cell_control_1020,donor_1,single_control,control,batch_1,lane_1,-0.3054,,
cell_control_1021,donor_1,single_control,control,batch_1,lane_2,1.4401,,
cell_control_1022,donor_1,single_control,control,batch_1,lane_3,-1.0414,,
cell_control_1023,donor_1,single_control,control,batch_1,lane_1,-0.0959,,
cell_control_1024,donor_1,single_control,control,batch_1,lane_2,-0.5682,,
cell_control_1025,donor_1,single_control,control,batch_1,lane_3,0.9122,,
cell_control_1026,donor_1,single_control,control,batch_1,lane_1,-0.9409,,
cell_control_1027,donor_1,single_control,control,batch_1,lane_2,-1.6165,,
cell_control_1028,donor_1,single_control,control,batch_1,lane_3,0.4937,,
cell_control_1029,donor_1,single_control,control,batch_1,lane_1,-0.3401,,
cell_control_1030,donor_1,single_control,control,batch_1,lane_2,-0.3067,,
cell_control_1031,donor_1,single_control,control,batch_1,lane_3,1.0377,,
cell_control_1032,donor_1,single_control,control,batch_1,lane_1,-0.8527,,
cell_control_1033,donor_1,single_control,control,batch_1,lane_2,-0.3587,,
cell_control_1034,donor_1,single_control,control,batch_1,lane_3,0.1418,,
cell_control_1035,donor_1,single_control,control,batch_1,lane_1,0.3971,,
cell_control_1036,donor_1,single_control,control,batch_1,lane_2,-0.4962,,
cell_control_1037,donor_1,single_control,control,batch_1,lane_3,0.9939,,
cell_control_1038,donor_1,single_control,control,batch_1,lane_1,2.1525,,
cell_control_1039,donor_1,single_control,control,batch_1,lane_2,-0.3925,,
cell_control_1040,donor_1,single_control,control,batch_1,lane_3,1.7955,,
cell_control_1041,donor_1,single_control,control,batch_1,lane_1,-2.0258,,
cell_control_1042,donor_1,single_control,control,batch_1,lane_2,1.351,,
cell_control_1043,donor_1,single_control,control,batch_1,lane_3,-0.3305,,
cell_control_1044,donor_1,single_control,control,batch_1,lane_1,0.1319,,
cell_control_1045,donor_1,single_control,control,batch_1,lane_2,-0.3262,,
cell_control_1046,donor_1,single_control,control,batch_1,lane_3,-0.6112,,
cell_control_1047,donor_1,single_control,control,batch_1,lane_1,-1.2269,,
cell_control_1048,donor_1,single_control,control,batch_1,lane_2,-0.379,,
cell_control_1049,donor_1,single_control,control,batch_1,lane_3,1.2448,,
cell_control_1050,donor_1,single_control,control,batch_1,lane_1,1.0949,,
cell_control_1051,donor_1,single_control,control,batch_1,lane_2,-0.3345,,
cell_control_1052,donor_1,single_control,control,batch_1,lane_3,-0.507,,
cell_control_1053,donor_1,single_control,control,batch_1,lane_1,-0.674,,
cell_control_1054,donor_1,single_control,control,batch_1,lane_2,-1.152,,
cell_control_1055,donor_1,single_control,control,batch_1,lane_3,1.7321,,
cell_control_1056,donor_1,single_control,control,batch_1,lane_1,0.6371,,
cell_control_1057,donor_1,single_control,control,batch_1,lane_2,0.1126,,
cell_control_1058,donor_1,single_control,control,batch_1,lane_3,-0.4718,,
cell_control_1059,donor_1,single_control,control,batch_1,lane_1,-0.9815,,
cell_control_1060,donor_1,single_control,control,batch_1,lane_2,1.2642,,
cell_control_1061,donor_1,single_control,control,batch_1,lane_3,0.7499,,
cell_control_1062,donor_1,single_control,control,batch_1,lane_1,-0.9147,,
cell_control_1063,donor_1,single_control,control,batch_1,lane_2,0.9497,,
cell_control_1064,donor_1,single_control,control,batch_1,lane_3,-1.0631,,
cell_control_1065,donor_1,single_control,control,batch_1,lane_1,0.6163,,
cell_control_1066,donor_1,single_control,control,batch_1,lane_2,-0.9226,,
cell_control_1067,donor_1,single_control,control,batch_1,lane_3,-0.398,,
cell_control_1068,donor_1,single_control,control,batch_1,lane_1,0.4753,,
cell_control_1069,donor_1,single_control,control,batch_1,lane_2,0.415,,
cell_control_1070,donor_1,single_control,control,batch_1,lane_3,0.9711,,
cell_control_1071,donor_1,single_control,control,batch_1,lane_1,-0.8035,,
cell_control_1072,donor_1,single_control,control,batch_1,lane_2,1.5157,,
cell_control_1073,donor_1,single_control,control,batch_1,lane_3,1.2908,,
cell_control_1074,donor_1,single_control,control,batch_1,lane_1,-0.0098,,
cell_control_1075,donor_1,single_control,control,batch_1,lane_2,0.4466,,
cell_control_1076,donor_1,single_control,control,batch_1,lane_3,-0.747,,
cell_control_1077,donor_1,single_control,control,batch_1,lane_1,-0.1463,,
cell_control_1078,donor_1,single_control,control,batch_1,lane_2,-1.2679,,
cell_control_1079,donor_1,single_control,control,batch_1,lane_3,0.0856,,
cell_control_1080,donor_1,single_control,control,batch_1,lane_1,0.1914,,
cell_control_1081,donor_1,single_control,control,batch_1,lane_2,1.2899,,
cell_control_1082,donor_1,single_control,control,batch_1,lane_3,0.9099,,
cell_control_1083,donor_1,single_control,control,batch_1,lane_1,0.7822,,
cell_control_1084,donor_1,single_control,control,batch_1,lane_2,-0.3474,,
cell_control_1085,donor_1,single_control,control,batch_1,lane_3,-0.2158,,
cell_control_1086,donor_1,single_control,control,batch_1,lane_1,-0.3272,,
cell_control_1087,donor_1,single_control,control,batch_1,lane_2,0.2134,,
cell_control_1088,donor_1,single_control,control,batch_1,lane_3,-1.8533,,
cell_control_1089,donor_1,single_control,control,batch_1,lane_1,0.7401,,
cell_control_1090,donor_1,single_control,control,batch_1,lane_2,-1.5043,,
cell_control_1091,donor_1,single_control,control,batch_1,lane_3,-0.4947,,
cell_control_1092,donor_1,single_control,control,batch_1,lane_1,0.0214,,
cell_control_1093,donor_1,single_control,control,batch_1,lane_2,-0.493,,
cell_control_1094,donor_1,single_control,control,batch_1,lane_3,1.5964,,
cell_control_1095,donor_1,single_control,control,batch_1,lane_1,-0.0938,,
cell_control_1096,donor_1,single_control,control,batch_1,lane_2,1.5088,,
cell_control_1097,donor_1,single_control,control,batch_1,lane_3,1.1269,,
cell_control_1098,donor_1,single_control,control,batch_1,lane_1,-0.4771,,
cell_control_1099,donor_1,single_control,control,batch_1,lane_2,0.3848,,
cell_control_1100,donor_1,single_control,control,batch_1,lane_3,1.2464,,
cell_control_1101,donor_1,single_control,control,batch_1,lane_1,-0.3197,,
cell_control_1102,donor_1,single_control,control,batch_1,lane_2,0.0848,,
cell_control_1103,donor_1,single_control,control,batch_1,lane_3,-0.5358,,
cell_control_1104,donor_1,single_control,control,batch_1,lane_1,0.0563,,
cell_control_1105,donor_1,single_control,control,batch_1,lane_2,-0.3397,,
cell_control_1106,donor_1,single_control,control,batch_1,lane_3,0.0793,,
cell_control_1107,donor_1,single_control,control,batch_1,lane_1,0.9619,,
cell_control_1108,donor_1,single_control,control,batch_1,lane_2,1.3372,,
cell_control_1109,donor_1,single_control,control,batch_1,lane_3,0.1278,,
cell_control_1110,donor_1,single_control,control,batch_1,lane_1,0.1939,,
cell_control_1111,donor_1,single_control,control,batch_1,lane_2,0.8219,,
cell_control_1112,donor_1,single_control,control,batch_1,lane_3,-0.2785,,
cell_control_1113,donor_1,single_control,control,batch_1,lane_1,-1.0162,,
cell_control_1114,donor_1,single_control,control,batch_1,lane_2,1.0659,,
cell_control_1115,donor_1,single_control,control,batch_1,lane_3,-0.8974,,
cell_control_1116,donor_1,single_control,control,batch_1,lane_1,0.8932,,
cell_control_1117,donor_1,single_control,control,batch_1,lane_2,-0.9261,,
cell_control_1118,donor_1,single_control,control,batch_1,lane_3,1.7572,,
cell_control_1119,donor_1,single_control,control,batch_1,lane_1,-1.0022,,
cell_control_1120,donor_1,single_control,control,batch_1,lane_2,0.815,,
cell_control_1121,donor_1,single_control,control,batch_1,lane_3,1.4395,,
cell_control_1122,donor_1,single_control,control,batch_1,lane_1,-0.9226,,
cell_control_1123,donor_1,single_control,control,batch_1,lane_2,1.426,,
cell_control_1124,donor_1,single_control,control,batch_1,lane_3,-0.7903,,
cell_control_1125,donor_1,single_control,control,batch_1,lane_1,-1.6937,,
cell_control_1126,donor_1,single_control,control,batch_1,lane_2,0.693,,
cell_control_1127,donor_1,single_control,control,batch_1,lane_3,0.6734,,
cell_control_1128,donor_1,single_control,control,batch_1,lane_1,-0.1946,,
cell_control_1129,donor_1,single_control,control,batch_1,lane_2,-2.4241,,
cell_control_1130,donor_1,single_control,control,batch_1,lane_3,-0.0526,,
cell_control_1131,donor_1,single_control,control,batch_1,lane_1,-0.2936,,
cell_control_1132,donor_1,single_control,control,batch_1,lane_2,-0.3642,,
cell_control_1133,donor_1,single_control,control,batch_1,lane_3,-0.2781,,
cell_control_1134,donor_1,single_control,control,batch_1,lane_1,-1.7184,,
cell_control_1135,donor_1,single_control,control,batch_1,lane_2,-0.5444,,
cell_control_1136,donor_1,single_control,control,batch_1,lane_3,1.728,,
cell_control_1137,donor_1,single_control,control,batch_1,lane_1,1.4847,,
cell_control_1138,donor_1,single_control,control,batch_1,lane_2,-0.3471,,
cell_control_1139,donor_1,single_control,control,batch_1,lane_3,-0.6835,,
cell_control_1140,donor_1,single_control,control,batch_1,lane_1,0.3805,,
cell_control_1141,donor_1,single_control,control,batch_1,lane_2,1.0194,,
cell_control_1142,donor_1,single_control,control,batch_1,lane_3,0.6942,,
cell_control_1143,donor_1,single_control,control,batch_1,lane_1,-1.1223,,
cell_control_1144,donor_1,single_control,control,batch_1,lane_2,0.1556,,
cell_control_1145,donor_1,single_control,control,batch_1,lane_3,0.1347,,
cell_control_1146,donor_1,single_control,control,batch_1,lane_1,1.3809,,
cell_control_1147,donor_1,single_control,control,batch_1,lane_2,1.1485,,
cell_control_1148,donor_1,single_control,control,batch_1,lane_3,0.5029,,
cell_control_1149,donor_1,single_control,control,batch_1,lane_1,1.1675,,
cell_control_1150,donor_1,single_control,control,batch_1,lane_2,-0.3795,,
cell_control_1151,donor_1,single_control,control,batch_1,lane_3,1.4765,,
cell_control_1152,donor_1,single_control,control,batch_1,lane_1,-0.4088,,
cell_control_1153,donor_1,single_control,control,batch_1,lane_2,0.38,,
cell_control_1154,donor_1,single_control,control,batch_1,lane_3,0.8815,,
cell_control_1155,donor_1,single_control,control,batch_1,lane_1,-0.877,,
cell_control_1156,donor_1,single_control,control,batch_1,lane_2,-0.6741,,
cell_control_1157,donor_1,single_control,control,batch_1,lane_3,-1.6876,,
cell_control_1158,donor_1,single_control,control,batch_1,lane_1,0.1582,,
cell_control_1159,donor_1,single_control,control,batch_1,lane_2,-0.0527,,
cell_control_1160,donor_1,single_control,control,batch_1,lane_3,-0.3137,,
cell_control_1161,donor_1,single_control,control,batch_1,lane_1,0.4784,,
cell_control_1162,donor_1,single_control,control,batch_1,lane_2,-2.0316,,
cell_control_1163,donor_1,single_control,control,batch_1,lane_3,-0.0227,,
cell_control_1164,donor_1,single_control,control,batch_1,lane_1,0.0838,,
cell_control_1165,donor_1,single_control,control,batch_1,lane_2,-0.2553,,
cell_control_1166,donor_1,single_control,control,batch_1,lane_3,0.7623,,
cell_control_1167,donor_1,single_control,control,batch_1,lane_1,1.6822,,
cell_control_1168,donor_1,single_control,control,batch_1,lane_2,-0.4279,,
cell_control_1169,donor_1,single_control,control,batch_1,lane_3,-0.9022,,
cell_control_1170,donor_1,single_control,control,batch_1,lane_1,-0.5802,,
cell_control_1171,donor_1,single_control,control,batch_1,lane_2,0.0891,,
cell_control_1172,donor_1,single_control,control,batch_1,lane_3,0.5626,,
cell_control_1173,donor_1,single_control,control,batch_1,lane_1,-0.8266,,
cell_control_1174,donor_1,single_control,control,batch_1,lane_2,0.9593,,
cell_control_1175,donor_1,single_control,control,batch_1,lane_3,-0.9835,,
cell_control_1176,donor_1,single_control,control,batch_1,lane_1,0.7941,,
cell_control_1177,donor_1,single_control,control,batch_1,lane_2,0.4102,,
cell_control_1178,donor_1,single_control,control,batch_1,lane_3,0.4451,,
cell_control_1179,donor_1,single_control,control,batch_1,lane_1,2.0713,,
cell_control_1180,donor_1,single_control,control,batch_1,lane_2,-0.2531,,
cell_control_1181,donor_1,single_control,control,batch_1,lane_3,-0.1589,,
cell_control_1182,donor_1,single_control,control,batch_1,lane_1,0.4573,,
cell_control_1183,donor_1,single_control,control,batch_1,lane_2,0.8285,,
cell_control_1184,donor_1,single_control,control,batch_1,lane_3,-1.285,,
cell_control_1185,donor_1,single_control,control,batch_1,lane_1,0.2639,,
cell_control_1186,donor_1,single_control,control,batch_1,lane_2,-0.7119,,
cell_control_1187,donor_1,single_control,control,batch_1,lane_3,0.6051,,
cell_control_1188,donor_1,single_control,control,batch_1,lane_1,1.3147,,
cell_control_1189,donor_1,single_control,control,batch_1,lane_2,0.0495,,
cell_control_1190,donor_1,single_control,control,batch_1,lane_3,-0.1023,,
cell_control_1191,donor_1,single_control,control,batch_1,lane_1,0.176,,
cell_control_1192,donor_1,single_control,control,batch_1,lane_2,-2.8369,,
cell_control_1193,donor_1,single_control,control,batch_1,lane_3,0.7397,,
cell_control_1194,donor_1,single_control,control,batch_1,lane_1,0.5388,,
cell_control_1195,donor_1,single_control,control,batch_1,lane_2,0.1579,,
cell_control_1196,donor_1,single_control,control,batch_1,lane_3,-0.3801,,
cell_control_1197,donor_1,single_control,control,batch_1,lane_1,-0.7016,,
cell_control_1198,donor_1,single_control,control,batch_1,lane_2,-0.172,,
cell_control_1199,donor_1,single_control,control,batch_1,lane_3,1.1648,,
cell_control_1200,donor_1,single_control,control,batch_1,lane_1,-0.0983,,
cell_control_1201,donor_1,single_control,control,batch_1,lane_2,1.2936,,
